city_state,lat,lng
"Apple Valley,California",34.5352,-117.2109
"Woodbury,Minnesota",44.9057,-92.923
"Pawtucket,Rhode Island",41.8744,-71.3743
"St. Joseph,Missouri",39.7598,-94.821
"Doral,Florida",25.8152,-80.3565
"Dover,New Hampshire",43.1887,-70.8845
"Missouri City,Texas",29.563,-95.5365
"Saratoga Springs,New York",43.0674,-73.7775
"Pocatello,Idaho",42.8724,-112.4647
"Oshkosh,Wisconsin",44.0227,-88.5619
"New Britain,Connecticut",41.6759,-72.7862
"Castle Rock,Colorado",39.3763,-104.8535
"Lauderhill,Florida",26.1605,-80.2241
"Broomfield,Colorado",39.9542,-105.0526
"Dale City,Virginia",38.6473,-77.3459
"Bolingbrook,Illinois",41.6901,-88.1021
"Redmond,Washington",47.6763,-122.1169
"Caguas,Puerto Rico",18.2319,-66.0388
"Mansfield,Texas",32.569,-97.1213
"Ellicott City,Maryland",39.2774,-76.8345
"Sheboygan,Wisconsin",43.7403,-87.7316
"Mansfield,Ohio",40.7656,-82.5275
"Glens Falls,New York",43.3109,-73.6458
"Daytona Beach,Florida",29.1995,-81.0982
"Lodi,California",38.1218,-121.2932
"Redlands,California",34.0512,-117.1712
"Harrisonburg,Virginia",38.4362,-78.8735
"Dothan,Alabama",31.2336,-85.407
"Cleveland,Tennessee",35.1817,-84.8707
"Jackson,Tennessee",35.6538,-88.8354
"Mount Vernon,New York",40.9136,-73.8291
"Centreville,Virginia",38.839,-77.4389
"Altoona,Pennsylvania",40.5082,-78.4007
"Framingham,Massachusetts",42.3085,-71.4368
"Camden,New Jersey",39.9361,-75.1073
"Georgetown,Texas",30.666,-97.6966
"Baldwin Park,California",34.0829,-117.9722
"Rocklin,California",38.8075,-121.2489
"Porterville,California",36.0643,-119.0338
"Tamarac,Florida",26.2056,-80.2539
"Glen Burnie,Maryland",39.156,-76.6071
"Blacksburg,Virginia",37.23,-80.4279
"Wausau,Wisconsin",44.962,-89.6459
"Sumter,South Carolina",33.9392,-80.393
"Janesville,Wisconsin",42.6854,-89.0135
"Brunswick,Georgia",31.1449,-81.4746
"Dublin,California",37.7161,-121.8963
"Wilmington,Delaware",39.7415,-75.5416
"Waukesha,Wisconsin",43.0087,-88.2464
"Fairbanks,Alaska",64.8353,-147.6533
"Lakeville,Minnesota",44.6774,-93.252
"St. Charles,Missouri",38.7954,-90.5157
"Redondo Beach,California",33.8577,-118.3765
"Spring Hill,Tennessee",35.7437,-86.9116
"Bayonne,New Jersey",40.6668,-74.1158
"Grand Forks,North Dakota",47.9214,-97.0884
"Noblesville,Indiana",40.0355,-86.0042
"Guaynabo,Puerto Rico",18.3832,-66.1134
"El Paso de Robles,California",35.6394,-120.656
"North Richland Hills,Texas",32.8604,-97.218
"Maple Grove,Minnesota",45.1089,-93.4626
"Passaic,New Jersey",40.8574,-74.1282
"Blaine,Minnesota",45.1696,-93.2077
"Lake Elsinore,California",33.6847,-117.3344
"Rogers,Arkansas",36.317,-94.1531
"Casas Adobes,Arizona",32.3423,-111.0113
"Sherman,Texas",33.6273,-96.6221
"Walnut Creek,California",37.9024,-122.0399
"Conway,Arkansas",35.0753,-92.4692
"Eastvale,California",33.9617,-117.5803
"Union City,California",37.6032,-122.0181
"Michigan City,Indiana",41.7092,-86.869
"Poinciana,Florida",28.1217,-81.4821
"Tulare,California",36.1995,-119.34
"Gary,Indiana",41.5905,-87.3473
"Gaithersburg,Maryland",39.1346,-77.2131
"East Orange,New Jersey",40.7651,-74.2117
"Wesley Chapel,Florida",28.2106,-82.3238
"West Des Moines,Iowa",41.5521,-93.7806
"Dalton,Georgia",34.769,-84.972
"Dubuque,Iowa",42.5002,-90.707
"Schenectady,New York",42.8025,-73.9275
"Ankeny,Iowa",41.7288,-93.6031
"Maricopa,Arizona",33.0408,-112.0011
"Eagan,Minnesota",44.817,-93.1638
"Hanford,California",36.3274,-119.6549
"Bristol,Tennessee",36.5572,-82.2154
"Yorba Linda,California",33.889,-117.7714
"Weston,Florida",26.1006,-80.4054
"Watsonville,California",36.9206,-121.7708
"Palo Alto,California",37.3905,-122.1468
"South Hill,Washington",47.1198,-122.2853
"Shawnee,Kansas",39.0158,-94.8076
"San Marcos,Texas",29.8734,-97.9356
"Great Falls,Montana",47.5022,-111.2996
"Haverhill,Massachusetts",42.7838,-71.0871
"Union City,New Jersey",40.7675,-74.0323
"Palatine,Illinois",42.118,-88.043
"Longview,Washington",46.1461,-122.963
"Corvallis,Oregon",44.5698,-123.2779
"Rockville,Maryland",39.0834,-77.1553
"Skokie,Illinois",42.036,-87.74
"Mount Vernon,Washington",48.4203,-122.3115
"Casper,Wyoming",42.842,-106.3208
"Ames,Iowa",42.0256,-93.6217
"Delray Beach,Florida",26.455,-80.0905
"Sammamish,Washington",47.6017,-122.0416
"Lynwood,California",33.924,-118.2016
"Dundalk,Maryland",39.2704,-76.4942
"Bethesda,Maryland",38.9866,-77.1188
"Morristown,Tennessee",36.2043,-83.3001
"Juana Díaz,Puerto Rico",18.0532,-66.5044
"Kankakee,Illinois",41.102,-87.8643
"Fajardo,Puerto Rico",18.3331,-65.6589
"Alpharetta,Georgia",34.0704,-84.2738
"Novi,Michigan",42.4786,-83.4893
"Kenner,Louisiana",30.0109,-90.2549
"Bay City,Michigan",43.5902,-83.8887
"Victoria,Texas",28.8287,-96.9849
"South San Francisco,California",37.6538,-122.4196
"Apex,North Carolina",35.7237,-78.8743
"Parkersburg,West Virginia",39.2623,-81.542
"Malden,Massachusetts",42.4305,-71.0576
"Castro Valley,California",37.7088,-122.0626
"Bozeman,Montana",45.6833,-111.0558
"Brentwood,New York",40.7839,-73.2522
"Waltham,Massachusetts",42.3889,-71.2423
"Pflugerville,Texas",30.4515,-97.6018
"North Little Rock,Arkansas",34.7807,-92.2371
"Brentwood,California",37.9356,-121.719
"Laguna Niguel,California",33.5275,-117.705
"San Clemente,California",33.4499,-117.6102
"Burnsville,Minnesota",44.7648,-93.2793
"Spring,Texas",30.0613,-95.383
"Port Charlotte,Florida",26.9918,-82.114
"Eden Prairie,Minnesota",44.8488,-93.4595
"Greenwood,Indiana",39.6019,-86.1073
"Millcreek,Utah",40.6892,-111.8292
"Bellevue,Nebraska",41.1485,-95.939
"Coon Rapids,Minnesota",45.1755,-93.3094
"Rowlett,Texas",32.9155,-96.5489
"Hamilton,Ohio",39.3939,-84.5653
"Lakewood,Washington",47.1628,-122.5299
"Florence-Graham,California",33.9682,-118.2447
"Commerce City,Colorado",39.8641,-104.843
"Bossier City,Louisiana",32.5224,-93.6668
"Taylor,Michigan",42.226,-83.2688
"La Habra,California",33.9282,-117.9515
"Port Orange,Florida",29.1085,-81.0137
"Moore,Oklahoma",35.3293,-97.4757
"Council Bluffs,Iowa",41.2369,-95.8516
"Leander,Texas",30.5728,-97.8618
"Dearborn Heights,Michigan",42.3164,-83.2769
"Reston,Virginia",38.9497,-77.3461
"Montebello,California",34.0155,-118.1108
"Pontiac,Michigan",42.6493,-83.2878
"Encinitas,California",33.0492,-117.261
"Queen Creek,Arizona",33.2454,-111.6173
"Medford,Massachusetts",42.4234,-71.1087
"Springfield,Oregon",44.0538,-122.9811
"Hendersonville,Tennessee",36.3063,-86.5997
"Palm Harbor,Florida",28.0847,-82.7481
"Pico Rivera,California",33.9901,-118.0888
"Marietta,Georgia",33.9533,-84.5422
"Wellington,Florida",26.6461,-80.2699
"Sanford,Florida",28.7891,-81.2757
"Woodland,California",38.6712,-121.75
"Caldwell,Idaho",43.6453,-116.6594
"Huntersville,North Carolina",35.406,-80.8716
"Bristol,Connecticut",41.6812,-72.9407
"Jupiter,Florida",26.92,-80.1128
"San Rafael,California",37.9905,-122.5221
"La Mesa,California",32.7703,-117.0204
"Richland,Washington",46.2824,-119.2939
"Revere,Massachusetts",42.4189,-71.004
"Meriden,Connecticut",41.5369,-72.7946
"Monterey Park,California",34.0497,-118.1326
"Gardena,California",33.8943,-118.3072
"Euless,Texas",32.8508,-97.08
"Des Plaines,Illinois",42.0345,-87.9008
"West Allis,Wisconsin",43.0068,-88.0296
"North Miami,Florida",25.9008,-80.1686
"St. Cloud,Florida",28.2363,-81.2779
"The Hammocks,Florida",25.67,-80.4482
"Cupertino,California",37.3168,-122.0466
"Taylorsville,Utah",40.6569,-111.9493
"Petaluma,California",38.2423,-122.6266
"Kokomo,Indiana",40.464,-86.1277
"Santee,California",32.8554,-116.9851
"Stonecrest,Georgia",33.6842,-84.1372
"Taunton,Massachusetts",41.9036,-71.0943
"White Plains,New York",41.022,-73.7547
"Palm Beach Gardens,Florida",26.8466,-80.1679
"Chapel Hill,North Carolina",35.9271,-79.0391
"Hoboken,New Jersey",40.7452,-74.0281
"Parker,Colorado",39.5084,-104.7753
"Blue Springs,Missouri",39.0124,-94.2721
"Shoreline,Washington",47.7564,-122.3426
"St. Clair Shores,Michigan",42.4925,-82.8961
"Horizon West,Florida",28.4417,-81.6146
"Margate,Florida",26.2466,-80.2119
"Orland Park,Illinois",41.6075,-87.8619
"Carson City,Nevada",39.1511,-119.7476
"Midwest City,Oklahoma",35.463,-97.371
"Royal Oak,Michigan",42.5084,-83.1539
"Bowie,Maryland",38.9549,-76.7406
"Kettering,Ohio",39.6956,-84.1494
"St. Peters,Missouri",38.7825,-90.6061
"Oak Lawn,Illinois",41.7139,-87.7528
"Towson,Maryland",39.3944,-76.619
"Coconut Creek,Florida",26.2803,-80.1842
"Decatur,Alabama",34.5731,-86.9905
"Lenexa,Kansas",38.9609,-94.8018
"Bartlett,Tennessee",35.2337,-89.8195
"South Whittier,California",33.9336,-118.0312
"Lake Havasu City,Arizona",34.5006,-114.3113
"Bel Air South,Maryland",39.5022,-76.3113
"Fountainebleau,Florida",25.7723,-80.346
"Wylie,Texas",33.0362,-96.5161
"Madison,Alabama",34.7114,-86.7626
"Brookhaven,Georgia",33.8743,-84.3314
"Highland,California",34.1113,-117.165
"Fountain Valley,California",33.7105,-117.9514
"Berwyn,Illinois",41.8433,-87.7909
"Severn,Maryland",39.1355,-76.6956
"Albany,Oregon",44.6272,-123.0965
"National City,California",32.6654,-117.0983
"Lacey,Washington",47.0462,-122.7933
"Mount Prospect,Illinois",42.0641,-87.9375
"Arcadia,California",34.1342,-118.0373
"DeSoto,Texas",32.5992,-96.8633
"Smyrna,Georgia",33.8633,-84.5168
"Bradenton,Florida",27.4901,-82.5757
"New Brunswick,New Jersey",40.487,-74.445
"Apple Valley,Minnesota",44.7457,-93.2004
"Tinley Park,Illinois",41.567,-87.8049
"Sarasota,Florida",27.3387,-82.5432
"Hacienda Heights,California",33.997,-117.9727
"Chicopee,Massachusetts",42.1764,-72.5719
"West Haven,Connecticut",41.2739,-72.9672
"Herriman,Utah",40.4899,-112.017
"Perth Amboy,New Jersey",40.5202,-74.2724
"Casa Grande,Arizona",32.9069,-111.7624
"Tigard,Oregon",45.4237,-122.7845
"Apopka,Florida",28.7015,-81.5316
"Southaven,Mississippi",34.9514,-89.9786
"Huntington Park,California",33.98,-118.2167
"Diamond Bar,California",33.9992,-117.8161
"Bentonville,Arkansas",36.3547,-94.2305
"Yucaipa,California",34.0336,-117.0429
"Plainfield,New Jersey",40.6154,-74.4157
"Manhattan,Kansas",39.1886,-96.6048
"Aspen Hill,Maryland",39.0927,-77.0826
"Rocky Mount,North Carolina",35.9685,-77.804
"Peabody,Massachusetts",42.5335,-70.9725
"West Sacramento,California",38.5557,-121.5505
"San Jacinto,California",33.797,-116.9916
"Kentwood,Michigan",42.8852,-85.5926
"Colton,California",34.0538,-117.3255
"Oak Park,Illinois",41.8872,-87.7899
"Westchester,Florida",25.7471,-80.3523
"Smyrna,Tennessee",35.9687,-86.5264
"Wheaton,Illinois",41.8561,-88.1085
"Beaumont,California",33.9076,-116.9766
"Aloha,Oregon",45.492,-122.8725
"Minnetonka,Minnesota",44.9322,-93.4598
"Pinellas Park,Florida",27.8589,-82.7078
"Kannapolis,North Carolina",35.4764,-80.6408
"Paramount,California",33.8977,-118.1651
"Texas City,Texas",29.4154,-94.9682
"Novato,California",38.092,-122.5575
"Edina,Minnesota",44.8914,-93.3602
"Normal,Illinois",40.5217,-88.9884
"Tamiami,Florida",25.7556,-80.4016
"Grand Island,Nebraska",40.9218,-98.3586
"Methuen Town,Massachusetts",42.734,-71.1889
"Elyria,Ohio",41.376,-82.106
"Wheaton,Maryland",39.0492,-77.0573
"Kendale Lakes,Florida",25.7081,-80.4078
"Marana,Arizona",32.4355,-111.1558
"West New York,New Jersey",40.7857,-74.0094
"Twin Falls,Idaho",42.5645,-114.4613
"Florissant,Missouri",38.7996,-90.3269
"Glendora,California",34.1449,-117.8467
"Cathedral City,California",33.8362,-116.4642
"Aliso Viejo,California",33.5792,-117.7289
"Placentia,California",33.8807,-117.8553
"Hoffman Estates,Illinois",42.064,-88.1468
"Burien,Washington",47.4762,-122.3394
"Dunwoody,Georgia",33.9418,-84.3122
"Palm Desert,California",33.7378,-116.3695
"Troy,New York",42.7354,-73.6751
"Collierville,Tennessee",35.047,-89.6987
"Levittown,Pennsylvania",40.1533,-74.8531
"Rosemead,California",34.0689,-118.0823
"Country Club,Florida",25.9407,-80.3102
"Enid,Oklahoma",36.4063,-97.87
"Cuyahoga Falls,Ohio",41.1641,-81.5207
"Mishawaka,Indiana",41.6742,-86.1666
"Columbus,Indiana",39.2093,-85.9183
"Summerville,South Carolina",33.0016,-80.1799
"Levittown,New York",40.7241,-73.5125
"Grapevine,Texas",32.9343,-97.0742
"Covina,California",34.0903,-117.8818
"Milford city ,Connecticut",41.2255,-73.0625
"Draper,Utah",40.4957,-111.8605
"Lakewood,Ohio",41.4822,-81.8008
"Catalina Foothills,Arizona",32.3046,-110.8838
"Delano,California",35.7662,-119.2635
"Lincoln,California",38.8774,-121.2937
"Murray,Utah",40.6498,-111.8874
"Mooresville,North Carolina",35.5847,-80.8266
"Downers Grove,Illinois",41.7949,-88.0172
"Florin,California",38.4832,-121.4043
"Cypress,California",33.8171,-118.0386
"Jeffersonville,Indiana",38.3376,-85.7026
"North Bethesda,Maryland",39.0393,-77.1191
"Azusa,California",34.1386,-117.9124
"Coral Gables,Florida",25.7037,-80.2715
"Chesterfield,Missouri",38.6589,-90.5803
"McLean,Virginia",38.9436,-77.1943
"St. Louis Park,Minnesota",44.9488,-93.3649
"East Honolulu,Hawaii",21.2975,-157.7211
"Bedford,Texas",32.8464,-97.135
"Euclid,Ohio",41.5903,-81.5188
"Lawrence,Indiana",39.8674,-85.9904
"Ceres,California",37.5952,-120.962
"University,Florida",28.0771,-82.4335
"Biloxi,Mississippi",30.4426,-88.9514
"El Dorado Hills,California",38.675,-121.049
"Cerritos,California",33.8678,-118.0686
"Burleson,Texas",32.517,-97.3344
"Portage,Michigan",42.2,-85.5906
"Dublin,Ohio",40.1112,-83.1454
"Poway,California",32.9871,-117.0201
"Cedar Hill,Texas",32.581,-96.9591
"Everett,Massachusetts",42.4064,-71.0545
"Stillwater,Oklahoma",36.1317,-97.0742
"Titusville,Florida",28.5727,-80.8193
"Niagara Falls,New York",43.0921,-79.0147
"Kyle,Texas",29.9932,-97.8852
"Leesburg,Virginia",39.1057,-77.5544
"Westfield,Indiana",40.0341,-86.1529
"Little Elm,Texas",33.1858,-96.9295
"Middletown,Connecticut",41.5476,-72.6549
"North Highlands,California",38.6713,-121.3721
"Tuckahoe,Virginia",37.5878,-77.5858
"Wake Forest,North Carolina",35.9632,-78.514
"Minot,North Dakota",48.2375,-101.278
"Roswell,New Mexico",33.373,-104.5294
"Wauwatosa,Wisconsin",43.0616,-88.0347
"Bothell,Washington",47.7735,-122.2044
"Glenview,Illinois",42.0825,-87.8214
"Rockwall,Texas",32.9169,-96.4374
"Wilson,North Carolina",35.7311,-77.9284
"Rancho Santa Margarita,California",33.6318,-117.5988
"La Mirada,California",33.9025,-118.0093
"Antelope,California",38.7153,-121.361
"Hilo,Hawaii",19.6883,-155.0863
"San Luis Obispo,California",35.2669,-120.669
"Roseville,Michigan",42.5074,-82.9369
"Newark,California",37.5201,-122.0307
"Mentor,Ohio",41.6893,-81.3362
"Ocoee,Florida",28.5796,-81.5332
"Rowland Heights,California",33.9716,-117.8912
"Fort Pierce,Florida",27.4255,-80.3431
"Brea,California",33.9254,-117.8655
"Oro Valley,Arizona",32.4208,-110.9767
"East Providence,Rhode Island",41.8065,-71.3565
"Pearl City,Hawaii",21.4031,-157.9566
"Salina,Kansas",38.8136,-97.6143
"Beavercreek,Ohio",39.731,-84.0624
"Winter Garden,Florida",28.5421,-81.5967
"Potomac,Maryland",39.0141,-77.1943
"Farmington,New Mexico",36.7555,-108.1823
"Attleboro,Massachusetts",41.9311,-71.295
"Huntsville,Texas",30.7009,-95.5567
"Strongsville,Ohio",41.3128,-81.8313
"Eagle Mountain,Utah",40.3137,-112.0114
"Prescott,Arizona",34.5849,-112.4473
"Olive Branch,Mississippi",34.961,-89.8469
"Goose Creek,South Carolina",32.9927,-80.0055
"Sicklerville,New Jersey",39.7452,-74.9934
"Altamonte Springs,Florida",28.6615,-81.3953
"Haltom City,Texas",32.8176,-97.2707
"Hackensack,New Jersey",40.8891,-74.0462
"Elmhurst,Illinois",41.8973,-87.9432
"Urbandale,Iowa",41.639,-93.7812
"Los Banos,California",37.063,-120.8406
"Littleton,Colorado",39.5915,-105.0188
"Ashburn,Virginia",39.0277,-77.4714
"East Lansing,Michigan",42.748,-84.4836
"Bountiful,Utah",40.8721,-111.8647
"Keller,Texas",32.9335,-97.2256
"Morgan Hill,California",37.1325,-121.6419
"Sierra Vista,Arizona",31.563,-110.3153
"Sayreville,New Jersey",40.4656,-74.3237
"Odenton,Maryland",39.0661,-76.6938
"Cleveland Heights,Ohio",41.5113,-81.5636
"Gallatin,Tennessee",36.3782,-86.4698
"Plainfield,Illinois",41.6207,-88.2253
"Palm Springs,California",33.8017,-116.5382
"Riverton,Utah",40.5176,-111.9636
"West Lafayette,Indiana",40.4432,-86.9238
"Brentwood,Tennessee",35.9918,-86.7758
"Cutler Bay,Florida",25.5765,-80.3356
"Lake Ridge,Virginia",38.6847,-77.3066
"Whitney,Nevada",36.1008,-115.0379
"Pahrump,Nevada",36.2235,-115.9974
"North Lauderdale,Florida",26.2113,-80.2209
"Fairfield,Ohio",39.3301,-84.5409
"Wentzville,Missouri",38.8153,-90.8669
"Salem,Massachusetts",42.5129,-70.9021
"Fond du Lac,Wisconsin",43.7718,-88.4397
"Rohnert Park,California",38.3479,-122.6965
"Mankato,Minnesota",44.1715,-93.9772
"Moorhead,Minnesota",46.8673,-96.7461
"The Colony,Texas",33.0925,-96.8976
"Burke,Virginia",38.7773,-77.2633
"Freeport,New York",40.6515,-73.585
"El Centro,California",32.7865,-115.5595
"Shakopee,Minnesota",44.7745,-93.4772
"Wilkes-Barre,Pennsylvania",41.2469,-75.876
"Lompoc,California",34.6618,-120.4714
"Hicksville,New York",40.7637,-73.5245
"Oakland Park,Florida",26.178,-80.1528
"Lombard,Illinois",41.8741,-88.0157
"Concord,New Hampshire",43.2305,-71.5595
"Pittsfield,Massachusetts",42.4517,-73.2605
"Greenacres,Florida",26.627,-80.1371
"Oakley,California",37.9929,-121.6952
"Linden,New Jersey",40.6251,-74.2383
"Campbell,California",37.2802,-121.9539
"Danville,California",37.8121,-121.9698
"North Miami Beach,Florida",25.9302,-80.1659
"Clermont,Florida",28.5325,-81.7208
"San Bruno,California",37.6256,-122.4313
"Channelview,Texas",29.7914,-95.1144
"Trujillo Alto,Puerto Rico",18.3599,-66.0096
"Ormond Beach,Florida",29.2985,-81.1014
"Huber Heights,Ohio",39.8595,-84.113
"Woonsocket,Rhode Island",42.001,-71.4993
"Buffalo Grove,Illinois",42.1675,-87.9615
"West Babylon,New York",40.7129,-73.3585
"Catonsville,Maryland",39.2646,-76.7424
"Altadena,California",34.1927,-118.1346
"Edmonds,Washington",47.8115,-122.3533
"Linton Hall,Virginia",38.7551,-77.575
"Spanish Fork,Utah",40.1101,-111.6405
"Newnan,Georgia",33.3767,-84.7761
"Vineyard,California",38.474,-121.324
"Jefferson City,Missouri",38.5676,-92.1759
"Manassas,Virginia",38.7479,-77.4838
"Woodbridge,Virginia",38.6409,-77.258
"Puyallup,Washington",47.1793,-122.2902
"Schertz,Texas",29.565,-98.2535
"Coppell,Texas",32.9639,-96.9903
"Danville,Virginia",36.5831,-79.4088
"North Fort Myers,Florida",26.7244,-81.8485
"Columbia,Tennessee",35.6238,-87.0484
"Moline,Illinois",41.4821,-90.492
"Beverly,Massachusetts",42.5681,-70.8627
"Midland,Michigan",43.6241,-84.2319
"Annandale,Virginia",38.8324,-77.196
"Coachella,California",33.6905,-116.143
"Woodlawn,Maryland",39.3054,-76.7489
"Meadow Woods,Florida",28.3698,-81.3467
"Coram,New York",40.8812,-73.0059
"Belleville,Illinois",38.5164,-89.99
"Peachtree Corners,Georgia",33.967,-84.232
"Hollister,California",36.8555,-121.3986
"Holly Springs,North Carolina",35.6526,-78.8399
"Delaware,Ohio",40.2851,-83.0741
"Rancho Palos Verdes,California",33.7554,-118.3634
"Waxahachie,Texas",32.4035,-96.8446
"Mableton,Georgia",33.8133,-84.5655
"Fitchburg,Massachusetts",42.5912,-71.8156
"Bullhead City,Arizona",35.1205,-114.5461
"Grove City,Ohio",39.8654,-83.069
"Maplewood,Minnesota",44.9842,-93.0247
"Marion,Iowa",42.0451,-91.585
"Marlborough,Massachusetts",42.3494,-71.5468
"Brookfield,Wisconsin",43.064,-88.1231
"French Valley,California",33.5999,-117.1069
"Shelton,Connecticut",41.306,-73.1383
"Pine Bluff,Arkansas",34.2116,-92.0173
"Kearny,New Jersey",40.7528,-74.1202
"Hallandale Beach,Florida",25.9854,-80.1423
"Germantown,Tennessee",35.0829,-89.7824
"Milton,Georgia",34.1353,-84.3139
"Woburn,Massachusetts",42.4869,-71.1543
"Lancaster,Texas",32.5922,-96.7739
"Reynoldsburg,Ohio",39.9588,-82.7943
"Covington,Kentucky",39.0334,-84.5166
"Friendswood,Texas",29.511,-95.1981
"Weslaco,Texas",26.1599,-97.9877
"Land O' Lakes,Florida",28.2075,-82.4476
"Essex,Maryland",39.3021,-76.4449
"Bartlett,Illinois",41.9804,-88.2071
"Westfield,Massachusetts",42.1382,-72.7561
"Annapolis,Maryland",38.9706,-76.5047
"DeKalb,Illinois",41.9314,-88.7481
"Cedar Falls,Iowa",42.5195,-92.4536
"Lancaster,Ohio",39.7248,-82.6049
"Brighton,Colorado",39.9716,-104.7963
"Crystal Lake,Illinois",42.2333,-88.3351
"Lake Oswego,Oregon",45.4129,-122.7004
"Severna Park,Maryland",39.087,-76.5687
"Findlay,Ohio",41.0469,-83.6379
"Saratoga Springs,Utah",40.345,-111.9154
"New Berlin,Wisconsin",42.9726,-88.1291
"Culver City,California",34.0058,-118.3968
"Indian Trail,North Carolina",35.0699,-80.6452
"Duncanville,Texas",32.646,-96.9127
"Valley Stream,New York",40.6647,-73.7043
"Clinton,Maryland",38.7499,-76.9063
"The Acreage,Florida",26.774,-80.2779
"Romeoville,Illinois",41.6318,-88.0997
"Hurst,Texas",32.8353,-97.1809
"Post Falls,Idaho",47.7213,-116.9384
"Hutchinson,Kansas",38.0671,-97.9081
"Chelsea,Massachusetts",42.3959,-71.0325
"Waipahu,Hawaii",21.3859,-158.0101
"Lynnwood,Washington",47.8284,-122.3033
"Lincoln Park,Michigan",42.2432,-83.1811
"Fort Lee,New Jersey",40.8509,-73.9713
"Cape Girardeau,Missouri",37.3109,-89.5597
"Hobbs,New Mexico",32.7281,-103.16
"Carol Stream,Illinois",41.9181,-88.1307
"Plant City,Florida",28.014,-82.1201
"Aventura,Florida",25.9566,-80.1371
"Lebanon,Tennessee",36.204,-86.3481
